timestamp,consumption_mwh,generation_mwh,market_price_try_mwh,natural_gas_mwh,lignite_mwh,hard_coal_mwh,imported_coal_mwh,dam_hydro_mwh,run_of_river_mwh,wind_mwh,solar_mwh,geothermal_mwh,biomass_mwh,source,is_synthetic
2026-06-08 17:00:00,38590.27,38518.38,3181.47,9605.62,4802.23,2810.16,6415.91,7053.04,1997.7,2645.49,994.43,1272.1,921.69,demo,True
2026-06-08 18:00:00,38482.88,38710.99,3156.46,10056.28,5266.37,2769.32,5909.28,7550.39,2069.15,2860.42,0.0,1242.36,987.42,demo,True
2026-06-08 19:00:00,39061.29,38979.04,3079.21,9687.55,5340.14,2852.68,6717.44,7476.56,2135.16,2533.51,0.0,1247.56,988.42,demo,True
2026-06-08 20:00:00,37363.74,37525.45,3146.71,7556.79,5709.18,2944.53,6694.12,7867.14,2163.55,2383.33,0.0,1259.03,947.78,demo,True
2026-06-08 21:00:00,35054.15,35252.45,2957.07,4688.53,5178.4,2896.09,7672.01,7426.44,1888.97,3281.44,0.0,1255.68,964.89,demo,True
2026-06-08 22:00:00,33173.65,33315.83,2733.04,4538.59,4846.96,2723.86,6859.23,7209.25,2121.57,2800.57,0.0,1266.11,949.68,demo,True
2026-06-08 23:00:00,30203.47,30908.51,2568.97,1500.0,5168.3,3023.1,6615.98,7397.3,2154.15,2877.52,0.0,1257.92,914.24,demo,True
2026-06-09 00:00:00,29798.79,31043.31,2606.81,1500.0,5126.56,2918.38,6589.21,7328.15,2219.29,3083.44,0.0,1261.73,1016.54,demo,True
2026-06-09 01:00:00,27087.11,29735.58,2509.18,1500.0,5072.28,2869.34,6389.19,7487.69,2351.75,1832.22,0.0,1241.87,991.24,demo,True
2026-06-09 02:00:00,28417.09,31268.62,2337.84,1500.0,5289.37,2816.51,6545.67,7389.74,2181.83,3361.58,0.0,1223.28,960.63,demo,True
2026-06-09 03:00:00,28409.85,29664.14,2493.4,1500.0,4884.24,2890.01,6596.69,7098.39,2053.5,2502.69,0.0,1214.31,924.32,demo,True
2026-06-09 04:00:00,36503.29,31460.93,3499.88,3933.44,5233.99,2470.3,5812.33,7007.46,1947.64,2904.29,0.0,1208.23,943.25,demo,True
2026-06-09 05:00:00,30532.9,31084.61,2544.6,1500.0,5369.41,2843.44,6568.92,7416.88,2251.48,2911.19,0.0,1294.07,929.23,demo,True
2026-06-09 06:00:00,33270.64,33680.73,2713.78,3359.39,5569.13,3095.23,6535.35,7655.04,2068.05,3250.92,0.0,1194.68,952.93,demo,True
2026-06-09 07:00:00,36587.06,36888.87,3066.22,6321.24,5280.7,2839.6,7113.9,7359.91,2279.73,2479.79,974.87,1279.84,959.3,demo,True
2026-06-09 08:00:00,37827.31,37793.3,3088.5,7389.49,5471.21,2815.03,6453.91,7513.06,2346.84,1439.14,2195.37,1229.48,939.77,demo,True
2026-06-09 09:00:00,37688.75,38136.38,3195.27,6845.41,5084.59,2692.74,6232.06,7548.63,1997.37,2500.38,3049.17,1279.66,906.37,demo,True
2026-06-09 10:00:00,39000.94,39424.98,3028.3,7053.5,5120.88,2888.69,6593.99,7376.17,2252.7,2545.18,3384.97,1194.94,1013.96,demo,True
2026-06-09 11:00:00,39085.07,39604.18,3100.71,7149.93,5550.44,2764.89,6526.02,7129.94,2344.99,1902.9,4033.82,1244.12,957.13,demo,True
2026-06-09 12:00:00,39255.51,39412.55,3110.0,6672.07,4843.39,3035.67,6454.29,7343.74,2315.87,2471.22,4026.25,1286.35,963.7,demo,True
2026-06-09 13:00:00,38460.09,38764.26,3126.43,7277.59,5095.18,2644.55,6052.35,7557.96,1945.79,2196.69,3788.99,1267.83,937.33,demo,True
2026-06-09 14:00:00,38833.31,38870.05,3207.23,7506.32,5493.4,2718.59,6445.39,7400.6,2098.75,1687.85,3374.45,1241.57,903.14,demo,True
2026-06-09 15:00:00,37831.36,38072.14,3026.61,6939.44,5145.11,2691.84,6297.28,7440.26,2051.47,2679.33,2678.48,1201.43,947.5,demo,True
2026-06-09 16:00:00,39154.39,39475.85,3026.82,9109.84,5125.74,3130.22,6424.23,7165.5,2271.87,2048.45,2042.75,1216.94,940.3,demo,True
2026-06-09 17:00:00,39401.19,39536.7,3089.5,9996.05,5131.01,2765.84,6756.25,7214.34,2262.67,2116.23,1038.27,1284.73,971.29,demo,True
2026-06-09 18:00:00,38688.31,38999.93,3149.9,11388.32,5230.46,2701.35,6263.92,7224.34,1893.41,2079.65,0.0,1241.29,977.18,demo,True
2026-06-09 19:00:00,37049.73,37329.97,3115.76,8441.6,5482.38,2423.69,6422.57,7230.77,2185.2,2922.6,0.0,1248.2,972.95,demo,True
2026-06-09 20:00:00,37690.31,37859.34,2927.84,8763.97,5440.3,2635.95,6689.42,7490.6,2321.59,2280.76,0.0,1257.09,979.65,demo,True
2026-06-09 21:00:00,35589.26,36090.8,2839.93,8069.62,5202.98,2895.02,6405.71,6708.86,2247.52,2339.55,0.0,1217.43,1004.11,demo,True
2026-06-09 22:00:00,32840.96,33048.76,2832.57,3479.27,5484.02,2894.3,7413.22,7223.55,2251.63,2080.9,0.0,1260.18,961.7,demo,True
2026-06-09 23:00:00,31114.08,31387.99,2529.41,2684.87,5288.87,2682.78,6587.1,7190.93,2194.66,2536.3,0.0,1239.51,982.98,demo,True
2026-06-10 00:00:00,28486.39,29903.33,2382.58,1500.0,5423.37,2692.78,6065.34,6898.27,2115.81,2985.6,0.0,1257.34,964.82,demo,True
2026-06-10 01:00:00,27611.19,30130.24,2537.36,1500.0,4932.62,3134.78,6206.24,7339.37,2245.32,2643.36,0.0,1235.55,893.0,demo,True
2026-06-10 02:00:00,27524.37,30720.12,2422.37,1500.0,5652.02,3285.35,6171.02,7023.78,2258.16,2673.75,0.0,1210.67,945.36,demo,True
2026-06-10 03:00:00,29189.71,30211.98,2498.78,1500.0,5257.26,3006.96,6211.24,7096.21,2330.33,2646.7,0.0,1239.32,923.97,demo,True
2026-06-10 04:00:00,29090.87,29563.91,2646.16,1500.0,4485.44,3080.67,6687.94,7573.08,2344.72,1669.1,0.0,1266.02,956.94,demo,True
2026-06-10 05:00:00,31761.15,32088.67,2600.56,3444.09,5631.48,3118.86,6112.72,7380.13,2276.13,1939.14,0.0,1259.85,926.27,demo,True
2026-06-10 06:00:00,32975.68,32832.91,2647.33,3857.09,5201.31,3198.62,6384.08,7275.92,2401.96,2294.98,0.0,1250.77,968.17,demo,True
2026-06-10 07:00:00,35511.82,35872.68,3061.37,6349.85,5097.17,2745.65,6899.96,7224.91,2230.37,2057.1,1015.79,1272.45,979.43,demo,True
2026-06-10 08:00:00,36904.36,37122.89,3012.43,7830.72,5042.52,2641.91,6318.08,7096.51,2106.91,1912.56,1942.66,1244.91,986.11,demo,True
2026-06-10 09:00:00,38797.24,39119.12,3147.41,7308.16,5314.27,3130.03,6735.02,7564.22,2342.33,1535.73,2939.39,1251.41,998.58,demo,True
2026-06-10 10:00:00,38479.8,38621.77,3034.05,8323.61,4969.02,2626.43,5910.96,7292.45,2305.17,1827.7,3228.7,1238.01,899.72,demo,True
2026-06-10 11:00:00,37992.9,38072.03,3004.76,6346.7,5050.0,2614.85,6370.28,6942.7,2354.61,2403.95,3800.98,1273.92,914.03,demo,True
2026-06-10 12:00:00,38100.78,38272.56,2953.86,6455.38,5056.25,2618.99,6189.92,6791.21,2148.27,2530.81,4186.62,1257.29,1037.83,demo,True
2026-06-10 13:00:00,38586.85,38871.41,3079.59,6523.36,5124.02,2776.35,6604.92,7215.58,2519.95,2204.31,3686.56,1236.08,980.29,demo,True
2026-06-10 14:00:00,38031.49,38385.27,3094.76,7092.48,5066.05,2442.81,6137.83,7070.24,2395.42,2677.56,3333.39,1212.77,956.73,demo,True
2026-06-10 15:00:00,39247.14,39551.84,3135.26,7922.83,5421.73,2542.04,7224.38,6759.82,2280.74,2460.32,2711.39,1277.62,950.96,demo,True
2026-06-10 16:00:00,38743.77,38825.15,3176.07,8283.6,5270.48,2687.98,5926.22,7160.15,2208.23,3263.48,1845.33,1231.4,948.29,demo,True
2026-06-10 17:00:00,40758.4,41339.18,3291.9,11234.2,5302.19,2584.73,6897.52,6998.36,2454.96,2680.1,1043.33,1251.8,891.99,demo,True
2026-06-10 18:00:00,37641.1,37951.01,2953.77,8039.76,5358.76,2991.23,6807.4,7165.99,2198.74,3153.48,0.0,1308.81,926.83,demo,True
2026-06-10 19:00:00,38332.81,38470.78,3073.88,8969.98,5175.8,2801.2,6608.45,7138.14,2607.61,2952.94,0.0,1270.04,946.64,demo,True
2026-06-10 20:00:00,36218.77,36545.13,2941.49,8603.99,4934.72,2903.86,6519.05,6898.86,2267.98,2197.85,0.0,1290.28,928.52,demo,True
2026-06-10 21:00:00,34998.71,35294.79,2949.44,4803.45,5669.34,2884.16,7149.24,7163.64,2553.39,2902.57,0.0,1236.55,932.45,demo,True
2026-06-10 22:00:00,33458.16,33676.6,2842.38,4186.98,5441.16,2762.78,7364.84,6906.63,2330.18,2380.49,0.0,1276.77,1026.76,demo,True
2026-06-10 23:00:00,29692.74,31173.85,2565.62,1500.0,5619.34,2977.86,6427.46,6912.71,2547.43,2995.94,0.0,1250.67,942.45,demo,True
2026-06-11 00:00:00,29712.64,30511.07,2651.8,1500.0,5468.98,2881.39,6555.22,6882.63,2275.01,2730.35,0.0,1259.15,958.34,demo,True
2026-06-11 01:00:00,29671.01,30846.68,2368.68,1500.0,5080.3,2742.69,6306.66,7240.35,2370.93,3347.94,0.0,1300.52,957.28,demo,True
2026-06-11 02:00:00,27593.43,28821.15,2369.83,1500.0,4589.53,2496.9,6090.75,6921.63,2470.75,2540.87,0.0,1243.03,967.68,demo,True
2026-06-11 03:00:00,28521.68,31134.15,2430.35,1500.0,4880.43,2893.72,6662.09,7277.14,2459.17,3275.44,0.0,1250.48,935.68,demo,True
2026-06-11 04:00:00,30265.97,31728.66,2590.85,1500.0,5365.5,2572.97,6587.37,7359.43,2517.37,3611.21,0.0,1227.42,987.41,demo,True
2026-06-11 05:00:00,31208.23,31500.83,2678.42,2321.63,5173.55,2868.45,5936.42,6796.43,2332.37,3836.47,0.0,1272.21,963.31,demo,True
2026-06-11 06:00:00,32955.83,33449.12,2771.12,4963.29,5090.84,2814.2,6659.6,6308.23,2406.65,3058.94,0.0,1235.98,911.39,demo,True
2026-06-11 07:00:00,33755.24,33527.38,2642.13,3246.92,4551.16,2555.13,6599.1,7172.57,2551.91,3508.84,1119.42,1275.57,946.77,demo,True
2026-06-11 08:00:00,37462.03,37858.69,3035.07,6654.72,5196.59,2846.51,6289.56,6859.49,2323.12,3651.46,1883.65,1208.75,944.84,demo,True
2026-06-11 09:00:00,38116.88,38597.73,3018.46,5858.04,4918.74,2834.44,6266.72,6736.13,2482.13,4392.76,2901.61,1263.72,943.46,demo,True
2026-06-11 10:00:00,38155.29,38281.34,2894.3,6173.76,5011.66,2835.09,6648.32,6789.17,2392.81,2938.64,3292.7,1233.91,965.28,demo,True
2026-06-11 11:00:00,39192.29,39191.38,3042.63,5049.01,5421.03,2826.46,7063.11,6819.45,2449.52,3284.05,4041.45,1268.26,969.04,demo,True
2026-06-11 12:00:00,38669.56,39214.75,3028.56,3564.28,4932.42,2682.57,6639.44,7188.13,2440.69,5202.23,4349.83,1249.66,965.5,demo,True
2026-06-11 13:00:00,38599.26,38533.11,3175.27,4823.35,4957.24,2906.49,6773.17,6930.0,2341.68,3723.85,3880.54,1236.62,960.17,demo,True
2026-06-11 14:00:00,39340.24,39665.59,2998.12,7536.79,5248.25,2676.22,6208.73,7169.31,2410.74,2975.2,3247.44,1240.34,952.57,demo,True
2026-06-11 15:00:00,38033.13,38467.29,3082.46,5918.08,5426.81,2606.57,6355.0,6987.77,2465.18,3689.53,2904.13,1228.74,885.46,demo,True
2026-06-11 16:00:00,39812.93,40134.31,3061.38,9267.85,5095.3,2921.43,6712.81,6803.16,2441.24,2656.18,1992.07,1270.94,973.34,demo,True
2026-06-11 17:00:00,38127.79,38479.42,2924.5,6964.15,5581.48,2968.56,6024.58,6777.5,2648.07,4220.5,1106.15,1223.78,964.65,demo,True
2026-06-11 18:00:00,38403.61,38605.91,2957.73,7963.61,4867.55,2909.12,6572.52,6979.14,2586.33,4563.87,0.0,1243.32,920.46,demo,True
2026-06-11 19:00:00,39546.33,39879.62,3207.21,10109.67,4821.95,2762.7,6672.7,7028.32,2505.73,3761.5,0.0,1258.63,958.42,demo,True
2026-06-11 20:00:00,37807.48,37929.96,3050.55,8448.79,4799.79,2450.9,6486.51,7059.39,2385.16,4039.64,0.0,1290.34,969.44,demo,True
2026-06-11 21:00:00,35422.41,35568.2,2851.34,4932.12,4770.43,3066.7,6611.78,6774.86,2383.67,4793.73,0.0,1249.77,985.14,demo,True
2026-06-11 22:00:00,32710.8,32967.19,2765.21,3400.78,5287.5,2448.08,6520.24,6863.28,2725.22,3512.84,0.0,1243.94,965.31,demo,True
2026-06-11 23:00:00,30960.01,30950.84,2610.05,1500.0,4945.77,2905.49,6282.24,6945.59,2373.0,3782.25,0.0,1256.84,959.65,demo,True
2026-06-12 00:00:00,29608.15,31399.14,2536.19,1500.0,4833.35,3179.84,6087.66,6725.03,2513.66,4383.03,0.0,1198.16,978.4,demo,True
2026-06-12 01:00:00,28375.25,31530.1,2440.63,1500.0,5298.75,2826.9,6468.39,6552.25,2549.13,4173.83,0.0,1220.03,940.8,demo,True
2026-06-12 02:00:00,27857.22,32472.27,2350.17,1500.0,5414.23,2852.42,6956.58,6617.03,2474.28,4454.77,0.0,1240.62,962.36,demo,True
2026-06-12 03:00:00,28328.23,32014.87,2625.41,1500.0,5473.22,2868.28,6858.53,6733.89,2397.18,4020.22,0.0,1232.18,931.37,demo,True
2026-06-12 04:00:00,29408.46,32498.15,2641.21,1500.0,5427.57,2835.67,6379.13,6925.14,2429.07,4808.27,0.0,1209.98,983.31,demo,True
2026-06-12 05:00:00,30323.61,32415.97,2707.64,1500.0,4961.29,3223.11,6371.86,7049.01,2463.48,4674.05,0.0,1271.44,901.71,demo,True
2026-06-12 06:00:00,33010.94,33187.47,2675.02,2705.04,5271.78,2648.23,6346.1,6466.32,2449.72,5069.28,0.0,1256.49,974.5,demo,True
2026-06-12 07:00:00,35998.49,36363.64,2829.74,4462.5,5329.19,2625.63,6346.15,6625.89,2699.98,4939.29,1130.98,1253.51,950.53,demo,True
2026-06-12 08:00:00,36065.5,36377.73,2844.64,3684.3,5076.53,2741.05,6600.71,6671.27,2545.34,4985.15,1861.76,1232.65,978.96,demo,True
2026-06-12 09:00:00,38073.41,38123.34,3095.86,4115.74,5242.84,3113.35,6870.12,6917.57,2489.35,4199.61,2996.19,1251.98,926.58,demo,True
2026-06-12 10:00:00,38300.34,38569.36,2988.63,3437.47,4874.58,2696.16,7291.98,6619.32,2570.81,5208.2,3655.28,1262.86,952.7,demo,True
2026-06-12 11:00:00,39191.62,39488.77,2992.12,4800.77,5036.82,2877.45,6209.55,6633.78,2643.88,4833.73,4257.58,1243.38,951.82,demo,True
2026-06-12 12:00:00,38816.1,39105.62,3058.65,4033.85,5296.66,2992.78,6727.91,6410.53,2528.1,4951.18,3940.47,1261.11,963.02,demo,True
2026-06-12 13:00:00,40013.34,40085.75,3017.61,3856.5,5591.96,2940.22,6689.82,6820.42,2683.42,5591.92,3762.83,1230.1,918.57,demo,True
2026-06-12 14:00:00,39280.44,39558.47,2942.69,5152.41,5499.37,2983.25,6384.59,6671.5,2428.35,4739.32,3478.15,1252.44,969.09,demo,True
2026-06-12 15:00:00,38061.73,38476.93,2985.61,3603.46,5371.82,3055.24,6140.9,6556.1,2727.13,5803.78,3045.32,1278.56,894.62,demo,True
2026-06-12 16:00:00,39559.67,39906.32,3038.64,5811.17,5220.72,2855.48,6596.38,6635.92,2591.17,5877.41,2107.29,1280.8,929.96,demo,True
2026-06-12 17:00:00,38573.91,38897.98,3040.8,5446.1,5180.44,2717.73,7241.96,6934.02,2592.14,5556.36,1042.93,1283.19,903.12,demo,True
2026-06-12 18:00:00,38473.6,39019.29,2838.76,8852.31,4823.62,2826.5,6594.17,6458.12,2520.37,4712.21,0.0,1257.14,974.85,demo,True
2026-06-12 19:00:00,38429.94,38710.14,3006.84,9472.5,4982.77,2738.97,6224.47,6487.19,2461.79,4129.66,0.0,1250.79,962.0,demo,True
2026-06-12 20:00:00,36684.11,36782.57,2933.61,4754.04,4991.26,3253.88,6444.96,6941.06,2414.72,5780.19,0.0,1238.78,963.68,demo,True
2026-06-12 21:00:00,35989.09,36088.12,2768.7,5218.27,5349.44,2704.12,6100.94,6675.49,2528.75,5312.11,0.0,1204.81,994.2,demo,True
2026-06-12 22:00:00,32837.01,33118.69,2572.82,1729.78,5445.69,2886.97,6506.48,6799.46,2696.34,4897.09,0.0,1216.38,940.52,demo,True
2026-06-12 23:00:00,30907.23,33491.81,2591.15,1500.0,5391.51,2529.84,6739.19,6733.85,2515.97,5867.36,0.0,1245.8,968.29,demo,True
2026-06-13 00:00:00,26607.4,32228.63,2426.0,1500.0,5507.49,2823.91,6257.59,6631.09,2450.99,4858.28,0.0,1247.29,951.98,demo,True
2026-06-13 01:00:00,25463.03,31232.27,2202.54,1500.0,5218.79,2748.32,5360.54,6555.68,2533.17,5083.06,0.0,1285.31,947.41,demo,True
2026-06-13 02:00:00,26200.27,33206.51,2303.93,1500.0,4944.44,2921.62,6596.91,6808.74,2601.5,5561.23,0.0,1282.87,989.2,demo,True
2026-06-13 03:00:00,26299.97,32412.95,2319.18,1500.0,5187.02,2926.32,6324.46,6875.06,2611.61,4743.2,0.0,1232.84,1012.46,demo,True
2026-06-13 04:00:00,28265.49,32749.85,2301.79,1500.0,5011.54,3055.06,6237.27,6851.46,2642.96,5244.04,0.0,1270.46,937.06,demo,True
2026-06-13 05:00:00,30430.35,33332.29,2669.3,1500.0,5371.04,3040.76,6234.24,6345.79,2787.67,5839.7,0.0,1238.07,975.01,demo,True
2026-06-13 06:00:00,30161.0,33362.37,2528.83,1500.0,5106.64,2788.07,6640.09,6887.37,2818.96,5394.62,0.0,1267.07,959.57,demo,True
2026-06-13 07:00:00,32917.55,34206.24,2665.46,1500.0,5174.38,2630.01,6357.23,6515.29,2914.96,5904.29,979.99,1270.15,959.93,demo,True
2026-06-13 08:00:00,33709.99,35290.24,2762.07,1500.0,5380.34,2651.12,6825.66,6421.74,2484.53,5836.49,1951.9,1281.05,957.42,demo,True
2026-06-13 09:00:00,35171.78,35672.37,2666.94,1759.55,5007.32,2854.49,6833.36,6544.45,2581.99,5260.28,2653.24,1237.68,940.01,demo,True
2026-06-13 10:00:00,35943.11,36417.03,2940.9,2547.94,5450.63,2828.4,6405.28,6758.46,2773.66,4072.41,3462.44,1275.36,842.45,demo,True
2026-06-13 11:00:00,35883.66,36519.45,2937.12,2626.96,4849.62,2846.43,6317.7,6688.48,2640.46,4669.92,3680.66,1203.18,996.04,demo,True
2026-06-13 12:00:00,35861.82,37073.96,2837.68,1500.0,5279.7,2703.68,6544.7,6507.42,2803.29,5584.19,3939.41,1282.41,929.16,demo,True
2026-06-13 13:00:00,36388.16,36564.24,2906.52,1695.08,5176.37,3058.7,6449.11,6741.97,2729.87,4404.84,4116.17,1249.37,942.75,demo,True
2026-06-13 14:00:00,35584.13,35659.93,2784.86,1807.1,5415.11,2534.92,5886.62,6582.58,2899.5,4991.83,3348.98,1249.91,943.39,demo,True
2026-06-13 15:00:00,37079.49,37235.99,2998.54,2925.95,4842.66,2693.72,7169.94,6419.95,2840.05,5297.42,2920.75,1199.06,926.49,demo,True
2026-06-13 16:00:00,35957.38,36336.0,2779.23,2745.52,4801.99,2606.12,6750.02,6384.49,2847.13,5833.82,2169.43,1240.28,957.21,demo,True
2026-06-13 17:00:00,38592.87,38999.2,3057.85,7130.48,5395.01,2762.38,6337.78,6624.81,2675.22,4780.28,1060.69,1283.89,948.67,demo,True
2026-06-13 18:00:00,36071.53,36443.12,2926.96,6382.04,5098.36,3024.38,5829.27,6510.77,2717.74,4712.73,0.0,1239.33,928.5,demo,True
2026-06-13 19:00:00,35770.68,35901.08,2899.72,5426.1,5176.39,2748.2,6436.85,6220.73,2697.54,4972.94,0.0,1267.84,954.48,demo,True
2026-06-13 20:00:00,33631.59,33762.96,2851.8,3022.43,5028.47,2818.27,6294.21,6704.2,2558.16,5137.36,0.0,1250.86,949.01,demo,True
2026-06-13 21:00:00,34068.36,34670.52,2989.04,3407.96,5437.33,2919.56,6478.8,6406.71,2920.12,4845.64,0.0,1276.57,977.84,demo,True
2026-06-13 22:00:00,31672.82,32525.87,2610.54,1500.0,5277.8,2739.64,5742.65,6857.23,2837.54,5406.44,0.0,1254.79,909.79,demo,True
2026-06-13 23:00:00,29058.34,31462.42,2545.77,1500.0,5262.57,2868.87,6334.71,6192.97,2711.23,4439.51,0.0,1226.7,925.84,demo,True
2026-06-14 00:00:00,26134.1,32045.27,2255.86,1500.0,4895.9,2845.14,6356.04,6456.6,2913.67,4854.76,0.0,1251.41,971.76,demo,True
2026-06-14 01:00:00,26016.45,32074.7,2419.9,1500.0,5330.39,2596.45,6432.7,6337.14,2685.9,4971.27,0.0,1290.03,930.81,demo,True
2026-06-14 02:00:00,24655.83,31078.84,2210.32,1500.0,4942.02,2716.42,6417.33,6271.39,2545.34,4501.0,0.0,1262.44,922.9,demo,True
2026-06-14 03:00:00,26893.46,32427.14,2655.67,1500.0,5028.78,2863.83,6518.29,6373.8,2891.12,5071.95,0.0,1247.09,932.29,demo,True
2026-06-14 04:00:00,27644.96,32824.21,2270.02,1500.0,4845.01,3030.79,7032.41,6865.39,2621.07,4676.18,0.0,1306.39,946.97,demo,True
2026-06-14 05:00:00,28919.8,32437.8,2679.34,1500.0,5159.3,3030.63,6319.75,6502.44,2755.21,4944.42,0.0,1278.98,947.08,demo,True
2026-06-14 06:00:00,29187.04,32242.7,2599.14,1500.0,5476.76,3177.19,6181.09,6291.82,2807.58,4594.14,0.0,1270.42,943.7,demo,True
2026-06-14 07:00:00,32189.87,32402.45,2557.19,1592.52,5258.94,2887.38,5895.43,6058.86,2833.18,4631.24,1067.82,1257.93,919.14,demo,True
2026-06-14 08:00:00,35024.77,35400.85,3043.5,3992.75,5085.13,2725.6,6321.11,6077.69,2892.76,4071.75,1992.61,1268.26,973.19,demo,True
2026-06-14 09:00:00,36575.12,36936.67,2832.33,4666.25,5228.38,2788.49,6009.56,6333.66,2864.61,4016.52,2770.34,1269.07,989.79,demo,True
2026-06-14 10:00:00,37170.59,37712.53,2896.45,2955.42,5226.94,2779.52,6836.03,6307.62,2864.8,4887.2,3766.88,1195.43,892.69,demo,True
2026-06-14 11:00:00,35519.26,35690.43,2702.4,1678.04,5217.18,2726.58,6466.36,6393.17,2707.76,4535.08,3802.99,1259.87,903.39,demo,True
2026-06-14 12:00:00,36819.23,37088.32,2912.45,3630.71,5246.11,2868.93,6828.81,5938.07,2841.73,3647.49,3860.41,1245.98,980.09,demo,True
2026-06-14 13:00:00,37210.02,37207.77,2921.85,2723.35,4929.6,2877.31,7012.99,6413.33,2629.46,4190.47,4196.65,1237.51,997.09,demo,True
2026-06-14 14:00:00,35285.0,35553.57,2905.03,3237.73,5227.7,2588.72,6197.23,6655.23,3001.22,2853.73,3660.76,1245.11,886.12,demo,True
2026-06-14 15:00:00,36494.46,36949.67,3130.59,4565.12,4743.64,2995.87,6378.42,6781.84,2649.03,3693.83,2956.34,1211.1,974.46,demo,True
2026-06-14 16:00:00,36801.5,37091.0,2902.34,5054.73,5349.66,2469.38,6966.09,6003.8,2779.28,4401.21,1862.83,1204.88,999.14,demo,True
2026-06-14 17:00:00,36425.64,37091.92,2705.82,6963.72,4913.29,2759.95,6566.23,6240.1,2666.02,3797.83,979.49,1281.16,924.13,demo,True
2026-06-14 18:00:00,35100.99,35444.53,2941.06,5166.65,5506.18,3006.88,6682.53,6224.37,2740.04,3858.96,0.0,1261.55,997.39,demo,True
2026-06-14 19:00:00,35502.28,35655.0,2885.34,7681.25,4564.24,2909.33,6861.54,6440.32,2832.57,2231.41,0.0,1189.67,944.66,demo,True
2026-06-14 20:00:00,34319.22,34651.26,3006.58,4881.49,5635.35,2735.74,6813.78,6135.95,2770.74,3483.17,0.0,1235.59,959.44,demo,True
2026-06-14 21:00:00,32780.44,32767.03,2713.69,2461.28,4773.8,3154.39,6643.63,6770.5,2974.67,3788.33,0.0,1272.01,928.42,demo,True
2026-06-14 22:00:00,30504.74,31386.41,2518.46,1500.0,4888.02,2720.79,6988.73,6406.15,2867.67,3792.03,0.0,1243.0,980.03,demo,True
2026-06-14 23:00:00,28550.39,31084.45,2382.51,1500.0,5277.75,2439.65,6476.11,6365.72,2787.92,3981.14,0.0,1281.13,975.03,demo,True
2026-06-15 00:00:00,29559.07,31607.94,2595.54,1500.0,5360.87,2881.49,6681.8,6739.53,2830.38,3335.9,0.0,1276.24,1001.74,demo,True
2026-06-15 01:00:00,28688.7,30431.1,2460.67,1500.0,5126.32,2479.87,6438.13,6381.98,2995.65,3299.85,0.0,1216.08,993.22,demo,True
2026-06-15 02:00:00,27737.73,30725.87,2582.2,1500.0,5432.08,2650.34,6857.19,6470.03,2961.15,2658.94,0.0,1246.42,949.73,demo,True
2026-06-15 03:00:00,28093.06,30039.08,2441.08,1500.0,4992.9,2912.1,6254.73,6213.32,2718.15,3165.83,0.0,1238.8,1043.25,demo,True
2026-06-15 04:00:00,29653.17,29722.72,2687.09,2362.18,5096.08,2717.05,5911.0,6073.58,2775.77,2581.26,0.0,1215.27,990.52,demo,True
2026-06-15 05:00:00,30018.35,30549.03,2465.91,2226.47,5121.46,2904.51,6729.22,6237.49,2917.0,2233.03,0.0,1213.64,966.22,demo,True
2026-06-15 06:00:00,33736.42,33456.39,2646.38,5197.05,5060.02,2591.54,6142.95,6849.64,2904.93,2560.33,0.0,1229.85,920.09,demo,True
2026-06-15 07:00:00,35387.86,35644.79,2952.65,5676.08,4697.11,2954.53,6108.27,6504.59,2738.9,3804.34,1022.89,1233.98,904.1,demo,True
2026-06-15 08:00:00,37081.12,37370.29,2939.99,6313.09,5193.59,2495.63,6942.73,6422.61,2957.18,2863.02,2018.71,1257.08,906.65,demo,True
2026-06-15 09:00:00,38908.61,39156.76,3058.01,6868.44,5170.1,3037.35,6838.2,6144.37,2762.65,3057.84,3079.71,1276.11,921.99,demo,True
2026-06-15 10:00:00,37537.2,37877.21,2890.49,5285.75,5480.33,2714.44,6380.12,6556.69,3028.2,2642.14,3535.39,1262.84,991.32,demo,True
2026-06-15 11:00:00,37761.99,38031.91,2915.69,7622.15,4865.65,3075.61,5434.09,6054.63,2937.38,1956.06,3852.97,1268.76,964.61,demo,True
2026-06-15 12:00:00,39309.8,39649.74,3140.94,6684.14,5033.75,2648.71,6686.63,6005.75,2740.05,3273.37,4402.4,1243.33,931.6,demo,True
2026-06-15 13:00:00,39004.18,39145.78,3097.86,7219.96,5512.91,3146.46,6731.88,6224.81,2814.34,1674.81,3609.62,1265.08,945.92,demo,True
2026-06-15 14:00:00,39074.96,39062.33,2981.23,6482.16,5276.26,2627.62,6680.88,6775.08,2814.12,2440.8,3776.84,1246.29,942.27,demo,True
2026-06-15 15:00:00,38686.51,38928.16,3136.23,7055.21,5342.84,2477.09,6664.8,6760.04,2900.67,2649.93,2864.63,1238.96,974.0,demo,True
2026-06-15 16:00:00,39584.85,39650.08,3248.67,8987.73,5317.89,2807.76,6436.51,6240.71,2858.72,2753.34,2026.35,1297.43,923.64,demo,True
2026-06-15 17:00:00,39799.02,39917.88,3175.7,10767.12,5319.05,3022.12,6356.34,6189.22,2747.37,2237.6,1126.85,1191.74,960.49,demo,True
2026-06-15 18:00:00,39246.29,39705.35,3278.42,12474.63,5673.47,2942.34,6112.84,5974.29,2719.06,1646.54,0.0,1203.17,959.0,demo,True
