timestamp,generation_mwh,generation_source
2026-07-01 03:00:00,7972.31,Dam hydro
2026-07-01 04:00:00,8249.3,Dam hydro
2026-07-01 05:00:00,8338.59,Dam hydro
2026-07-01 06:00:00,7888.5,Dam hydro
2026-07-01 07:00:00,8114.8,Dam hydro
2026-07-01 08:00:00,8219.25,Dam hydro
2026-07-01 09:00:00,8122.24,Dam hydro
2026-07-01 10:00:00,8175.51,Dam hydro
2026-07-01 11:00:00,7802.73,Dam hydro
2026-07-01 12:00:00,8216.23,Dam hydro
2026-07-01 13:00:00,7986.4,Dam hydro
2026-07-01 14:00:00,8169.18,Dam hydro
2026-07-01 15:00:00,8293.56,Dam hydro
2026-07-01 16:00:00,8237.09,Dam hydro
2026-07-01 17:00:00,8165.37,Dam hydro
2026-07-01 18:00:00,8228.55,Dam hydro
2026-07-01 19:00:00,8237.29,Dam hydro
2026-07-01 20:00:00,8413.32,Dam hydro
2026-07-01 21:00:00,8075.22,Dam hydro
2026-07-01 22:00:00,8117.1,Dam hydro
2026-07-01 23:00:00,8284.32,Dam hydro
2026-07-02 00:00:00,7969.55,Dam hydro
2026-07-02 01:00:00,7781.77,Dam hydro
2026-07-02 02:00:00,8182.05,Dam hydro
2026-07-02 03:00:00,8026.15,Dam hydro
2026-07-02 04:00:00,7803.68,Dam hydro
2026-07-02 05:00:00,8177.24,Dam hydro
2026-07-02 06:00:00,8379.67,Dam hydro
2026-07-02 07:00:00,7703.91,Dam hydro
2026-07-02 08:00:00,8284.93,Dam hydro
2026-07-02 09:00:00,7499.34,Dam hydro
2026-07-02 10:00:00,7966.84,Dam hydro
2026-07-02 11:00:00,8457.15,Dam hydro
2026-07-02 12:00:00,7977.26,Dam hydro
2026-07-02 13:00:00,8066.47,Dam hydro
2026-07-02 14:00:00,8211.62,Dam hydro
2026-07-02 15:00:00,7663.2,Dam hydro
2026-07-02 16:00:00,8053.65,Dam hydro
2026-07-02 17:00:00,8048.8,Dam hydro
2026-07-02 18:00:00,8441.2,Dam hydro
2026-07-02 19:00:00,7756.37,Dam hydro
2026-07-02 20:00:00,7940.97,Dam hydro
2026-07-02 21:00:00,7817.27,Dam hydro
2026-07-02 22:00:00,7790.46,Dam hydro
2026-07-02 23:00:00,8262.52,Dam hydro
2026-07-03 00:00:00,8016.74,Dam hydro
2026-07-03 01:00:00,7884.96,Dam hydro
2026-07-03 02:00:00,7889.5,Dam hydro
2026-07-03 03:00:00,7875.69,Dam hydro
2026-07-03 04:00:00,7891.47,Dam hydro
2026-07-03 05:00:00,7713.56,Dam hydro
2026-07-03 06:00:00,7930.78,Dam hydro
2026-07-03 07:00:00,7904.57,Dam hydro
2026-07-03 08:00:00,7812.71,Dam hydro
2026-07-03 09:00:00,8009.29,Dam hydro
2026-07-03 10:00:00,8023.65,Dam hydro
2026-07-03 11:00:00,7844.03,Dam hydro
2026-07-03 12:00:00,7930.34,Dam hydro
2026-07-03 13:00:00,8432.44,Dam hydro
2026-07-03 14:00:00,8419.46,Dam hydro
2026-07-03 15:00:00,7716.42,Dam hydro
2026-07-03 16:00:00,7742.44,Dam hydro
2026-07-03 17:00:00,7705.77,Dam hydro
2026-07-03 18:00:00,8166.56,Dam hydro
2026-07-03 19:00:00,7841.43,Dam hydro
2026-07-03 20:00:00,7976.87,Dam hydro
2026-07-03 21:00:00,8358.44,Dam hydro
2026-07-03 22:00:00,7911.72,Dam hydro
2026-07-03 23:00:00,8064.24,Dam hydro
2026-07-04 00:00:00,8018.14,Dam hydro
2026-07-04 01:00:00,7768.96,Dam hydro
2026-07-04 02:00:00,8126.05,Dam hydro
2026-07-04 03:00:00,7700.7,Dam hydro
2026-07-04 04:00:00,8176.95,Dam hydro
2026-07-04 05:00:00,7747.42,Dam hydro
2026-07-04 06:00:00,7765.93,Dam hydro
2026-07-04 07:00:00,7625.97,Dam hydro
2026-07-04 08:00:00,7656.41,Dam hydro
2026-07-04 09:00:00,7760.11,Dam hydro
2026-07-04 10:00:00,7313.29,Dam hydro
2026-07-04 11:00:00,7790.99,Dam hydro
2026-07-04 12:00:00,7724.64,Dam hydro
2026-07-04 13:00:00,8004.22,Dam hydro
2026-07-04 14:00:00,7917.44,Dam hydro
2026-07-04 15:00:00,7662.62,Dam hydro
2026-07-04 16:00:00,7711.27,Dam hydro
2026-07-04 17:00:00,7754.34,Dam hydro
2026-07-04 18:00:00,8126.62,Dam hydro
2026-07-04 19:00:00,7612.5,Dam hydro
2026-07-04 20:00:00,7628.71,Dam hydro
2026-07-04 21:00:00,7532.37,Dam hydro
2026-07-04 22:00:00,7448.15,Dam hydro
2026-07-04 23:00:00,7835.24,Dam hydro
2026-07-05 00:00:00,7805.78,Dam hydro
2026-07-05 01:00:00,8036.74,Dam hydro
2026-07-05 02:00:00,7977.0,Dam hydro
2026-07-05 03:00:00,8268.55,Dam hydro
2026-07-05 04:00:00,7718.19,Dam hydro
2026-07-05 05:00:00,7670.33,Dam hydro
2026-07-05 06:00:00,7434.75,Dam hydro
2026-07-05 07:00:00,7867.17,Dam hydro
2026-07-05 08:00:00,7733.07,Dam hydro
2026-07-05 09:00:00,7843.29,Dam hydro
2026-07-05 10:00:00,7442.39,Dam hydro
2026-07-05 11:00:00,7763.29,Dam hydro
2026-07-05 12:00:00,7723.97,Dam hydro
2026-07-05 13:00:00,7702.27,Dam hydro
2026-07-05 14:00:00,7514.18,Dam hydro
2026-07-05 15:00:00,7918.92,Dam hydro
2026-07-05 16:00:00,8101.07,Dam hydro
2026-07-05 17:00:00,7398.42,Dam hydro
2026-07-05 18:00:00,7793.84,Dam hydro
2026-07-05 19:00:00,6994.84,Dam hydro
2026-07-05 20:00:00,7767.64,Dam hydro
2026-07-05 21:00:00,7201.65,Dam hydro
2026-07-05 22:00:00,7490.1,Dam hydro
2026-07-05 23:00:00,7309.19,Dam hydro
2026-07-06 00:00:00,7543.06,Dam hydro
2026-07-06 01:00:00,7767.43,Dam hydro
2026-07-06 02:00:00,7166.66,Dam hydro
2026-07-06 03:00:00,7488.51,Dam hydro
2026-07-06 04:00:00,7446.96,Dam hydro
2026-07-06 05:00:00,7900.01,Dam hydro
2026-07-06 06:00:00,7639.4,Dam hydro
2026-07-06 07:00:00,7277.64,Dam hydro
2026-07-06 08:00:00,7425.12,Dam hydro
2026-07-06 09:00:00,7863.3,Dam hydro
2026-07-06 10:00:00,7670.24,Dam hydro
2026-07-06 11:00:00,7303.17,Dam hydro
2026-07-06 12:00:00,7438.5,Dam hydro
2026-07-06 13:00:00,7437.57,Dam hydro
2026-07-06 14:00:00,7362.96,Dam hydro
2026-07-06 15:00:00,7097.06,Dam hydro
2026-07-06 16:00:00,7316.2,Dam hydro
2026-07-06 17:00:00,7762.85,Dam hydro
2026-07-06 18:00:00,7365.3,Dam hydro
2026-07-06 19:00:00,7418.34,Dam hydro
2026-07-06 20:00:00,7463.85,Dam hydro
2026-07-06 21:00:00,7912.79,Dam hydro
2026-07-06 22:00:00,7418.59,Dam hydro
2026-07-06 23:00:00,7649.13,Dam hydro
2026-07-07 00:00:00,7268.67,Dam hydro
2026-07-07 01:00:00,7334.99,Dam hydro
2026-07-07 02:00:00,7386.59,Dam hydro
2026-07-07 03:00:00,7205.27,Dam hydro
2026-07-07 04:00:00,7322.5,Dam hydro
2026-07-07 05:00:00,7554.42,Dam hydro
2026-07-07 06:00:00,7174.68,Dam hydro
2026-07-07 07:00:00,7342.47,Dam hydro
2026-07-07 08:00:00,7490.06,Dam hydro
2026-07-07 09:00:00,7144.43,Dam hydro
2026-07-07 10:00:00,7558.46,Dam hydro
2026-07-07 11:00:00,7325.16,Dam hydro
2026-07-07 12:00:00,7264.44,Dam hydro
2026-07-07 13:00:00,6850.61,Dam hydro
2026-07-07 14:00:00,7201.83,Dam hydro
2026-07-07 15:00:00,7357.4,Dam hydro
2026-07-07 16:00:00,7651.23,Dam hydro
2026-07-07 17:00:00,7383.8,Dam hydro
2026-07-07 18:00:00,7498.23,Dam hydro
2026-07-07 19:00:00,6976.06,Dam hydro
2026-07-07 20:00:00,7205.75,Dam hydro
2026-07-07 21:00:00,7493.81,Dam hydro
2026-07-07 22:00:00,7021.53,Dam hydro
2026-07-07 23:00:00,7420.76,Dam hydro
2026-07-08 00:00:00,7361.33,Dam hydro
2026-07-08 01:00:00,7252.02,Dam hydro
2026-07-08 02:00:00,7110.86,Dam hydro
2026-07-08 03:00:00,6957.77,Dam hydro
2026-07-08 04:00:00,7556.93,Dam hydro
2026-07-08 05:00:00,7296.95,Dam hydro
2026-07-08 06:00:00,7224.47,Dam hydro
2026-07-08 07:00:00,7050.31,Dam hydro
2026-07-08 08:00:00,7141.07,Dam hydro
2026-07-08 09:00:00,7160.59,Dam hydro
2026-07-08 10:00:00,7203.95,Dam hydro
2026-07-08 11:00:00,7269.15,Dam hydro
2026-07-08 12:00:00,6927.09,Dam hydro
2026-07-08 13:00:00,6768.22,Dam hydro
2026-07-08 14:00:00,7101.07,Dam hydro
2026-07-08 15:00:00,6689.8,Dam hydro
2026-07-08 16:00:00,6994.66,Dam hydro
2026-07-08 17:00:00,6945.53,Dam hydro
2026-07-08 18:00:00,7157.43,Dam hydro
2026-07-08 19:00:00,7477.13,Dam hydro
2026-07-08 20:00:00,6604.87,Dam hydro
2026-07-08 21:00:00,7524.74,Dam hydro
2026-07-08 22:00:00,6964.9,Dam hydro
2026-07-08 23:00:00,7084.46,Dam hydro
2026-07-09 00:00:00,6688.47,Dam hydro
2026-07-09 01:00:00,7210.85,Dam hydro
2026-07-09 02:00:00,6992.48,Dam hydro
2026-07-09 03:00:00,6961.68,Dam hydro
2026-07-09 04:00:00,6540.84,Dam hydro
2026-07-09 05:00:00,6975.18,Dam hydro
2026-07-09 06:00:00,7136.93,Dam hydro
2026-07-09 07:00:00,6890.79,Dam hydro
2026-07-09 08:00:00,7193.04,Dam hydro
2026-07-09 09:00:00,7175.93,Dam hydro
2026-07-09 10:00:00,6777.64,Dam hydro
2026-07-09 11:00:00,7261.63,Dam hydro
2026-07-09 12:00:00,6912.71,Dam hydro
2026-07-09 13:00:00,6905.76,Dam hydro
2026-07-09 14:00:00,6908.69,Dam hydro
2026-07-09 15:00:00,6894.29,Dam hydro
2026-07-09 16:00:00,6292.56,Dam hydro
2026-07-09 17:00:00,6822.56,Dam hydro
2026-07-09 18:00:00,6555.52,Dam hydro
2026-07-09 19:00:00,7205.62,Dam hydro
2026-07-09 20:00:00,7189.04,Dam hydro
2026-07-09 21:00:00,7019.83,Dam hydro
2026-07-09 22:00:00,6772.27,Dam hydro
2026-07-09 23:00:00,6595.34,Dam hydro
2026-07-10 00:00:00,6664.84,Dam hydro
2026-07-10 01:00:00,7229.32,Dam hydro
2026-07-10 02:00:00,6642.13,Dam hydro
2026-07-10 03:00:00,6268.69,Dam hydro
2026-07-10 04:00:00,7006.09,Dam hydro
2026-07-10 05:00:00,7102.15,Dam hydro
2026-07-10 06:00:00,7129.68,Dam hydro
2026-07-10 07:00:00,6985.74,Dam hydro
2026-07-10 08:00:00,7014.33,Dam hydro
2026-07-10 09:00:00,6754.38,Dam hydro
2026-07-10 10:00:00,6278.72,Dam hydro
2026-07-10 11:00:00,6734.45,Dam hydro
2026-07-10 12:00:00,6857.92,Dam hydro
2026-07-10 13:00:00,6684.31,Dam hydro
2026-07-10 14:00:00,6667.22,Dam hydro
2026-07-10 15:00:00,6487.88,Dam hydro
2026-07-10 16:00:00,6472.63,Dam hydro
2026-07-10 17:00:00,7090.47,Dam hydro
2026-07-10 18:00:00,7091.55,Dam hydro
2026-07-10 19:00:00,6671.77,Dam hydro
2026-07-10 20:00:00,6727.5,Dam hydro
2026-07-10 21:00:00,6443.03,Dam hydro
2026-07-10 22:00:00,6793.48,Dam hydro
2026-07-10 23:00:00,7032.59,Dam hydro
2026-07-11 00:00:00,6302.43,Dam hydro
2026-07-11 01:00:00,6734.36,Dam hydro
2026-07-11 02:00:00,6744.38,Dam hydro
2026-07-11 03:00:00,6735.42,Dam hydro
2026-07-11 04:00:00,6974.36,Dam hydro
2026-07-11 05:00:00,7054.51,Dam hydro
2026-07-11 06:00:00,6548.92,Dam hydro
2026-07-11 07:00:00,6742.14,Dam hydro
2026-07-11 08:00:00,6606.38,Dam hydro
2026-07-11 09:00:00,6442.64,Dam hydro
2026-07-11 10:00:00,6635.19,Dam hydro
2026-07-11 11:00:00,6717.31,Dam hydro
2026-07-11 12:00:00,6611.33,Dam hydro
2026-07-11 13:00:00,6363.82,Dam hydro
2026-07-11 14:00:00,6449.83,Dam hydro
2026-07-11 15:00:00,6445.71,Dam hydro
2026-07-11 16:00:00,6354.92,Dam hydro
2026-07-11 17:00:00,6603.54,Dam hydro
2026-07-11 18:00:00,6620.91,Dam hydro
2026-07-11 19:00:00,6738.84,Dam hydro
2026-07-11 20:00:00,6329.15,Dam hydro
2026-07-11 21:00:00,6385.32,Dam hydro
2026-07-11 22:00:00,6848.97,Dam hydro
2026-07-11 23:00:00,6465.44,Dam hydro
2026-07-12 00:00:00,6502.98,Dam hydro
2026-07-12 01:00:00,6452.61,Dam hydro
2026-07-12 02:00:00,6735.25,Dam hydro
2026-07-12 03:00:00,6738.69,Dam hydro
2026-07-12 04:00:00,6720.77,Dam hydro
2026-07-12 05:00:00,6476.74,Dam hydro
2026-07-12 06:00:00,6274.06,Dam hydro
2026-07-12 07:00:00,6884.7,Dam hydro
2026-07-12 08:00:00,6644.77,Dam hydro
2026-07-12 09:00:00,6351.21,Dam hydro
2026-07-12 10:00:00,6760.28,Dam hydro
2026-07-12 11:00:00,6324.62,Dam hydro
2026-07-12 12:00:00,6748.3,Dam hydro
2026-07-12 13:00:00,6758.73,Dam hydro
2026-07-12 14:00:00,6226.4,Dam hydro
2026-07-12 15:00:00,6552.81,Dam hydro
2026-07-12 16:00:00,6592.66,Dam hydro
2026-07-12 17:00:00,6991.68,Dam hydro
2026-07-12 18:00:00,6248.99,Dam hydro
2026-07-12 19:00:00,6723.42,Dam hydro
2026-07-12 20:00:00,6408.11,Dam hydro
2026-07-12 21:00:00,6127.3,Dam hydro
2026-07-12 22:00:00,6370.17,Dam hydro
2026-07-12 23:00:00,6393.36,Dam hydro
2026-07-13 00:00:00,6156.17,Dam hydro
2026-07-13 01:00:00,6454.19,Dam hydro
2026-07-13 02:00:00,6592.69,Dam hydro
2026-07-13 03:00:00,6430.9,Dam hydro
2026-07-13 04:00:00,6255.89,Dam hydro
2026-07-13 05:00:00,6339.1,Dam hydro
2026-07-13 06:00:00,6367.51,Dam hydro
2026-07-13 07:00:00,6413.14,Dam hydro
2026-07-13 08:00:00,6606.38,Dam hydro
2026-07-13 09:00:00,6419.0,Dam hydro
2026-07-13 10:00:00,6047.62,Dam hydro
2026-07-13 11:00:00,6229.61,Dam hydro
2026-07-13 12:00:00,6387.03,Dam hydro
2026-07-13 13:00:00,6595.07,Dam hydro
2026-07-13 14:00:00,6630.62,Dam hydro
2026-07-13 15:00:00,6732.93,Dam hydro
2026-07-13 16:00:00,6368.72,Dam hydro
2026-07-13 17:00:00,6505.47,Dam hydro
2026-07-13 18:00:00,6015.19,Dam hydro
2026-07-13 19:00:00,6427.46,Dam hydro
2026-07-13 20:00:00,6094.11,Dam hydro
2026-07-13 21:00:00,6314.77,Dam hydro
2026-07-13 22:00:00,6993.03,Dam hydro
2026-07-13 23:00:00,6391.26,Dam hydro
2026-07-14 00:00:00,6132.53,Dam hydro
2026-07-14 01:00:00,6410.44,Dam hydro
2026-07-14 02:00:00,6205.22,Dam hydro
2026-07-14 03:00:00,6105.93,Dam hydro
2026-07-14 04:00:00,6778.38,Dam hydro
2026-07-14 05:00:00,6548.86,Dam hydro
2026-07-14 06:00:00,6388.73,Dam hydro
2026-07-14 07:00:00,6225.14,Dam hydro
2026-07-14 08:00:00,6241.68,Dam hydro
2026-07-14 09:00:00,6648.18,Dam hydro
2026-07-14 10:00:00,6375.15,Dam hydro
2026-07-14 11:00:00,5628.42,Dam hydro
2026-07-14 12:00:00,6838.27,Dam hydro
2026-07-14 13:00:00,6345.03,Dam hydro
2026-07-14 14:00:00,6379.47,Dam hydro
2026-07-14 15:00:00,6542.26,Dam hydro
2026-07-14 16:00:00,6404.91,Dam hydro
2026-07-14 17:00:00,6466.25,Dam hydro
2026-07-14 18:00:00,6208.2,Dam hydro
2026-07-14 19:00:00,6030.43,Dam hydro
2026-07-14 20:00:00,6362.28,Dam hydro
2026-07-14 21:00:00,6615.31,Dam hydro
2026-07-14 22:00:00,6157.64,Dam hydro
2026-07-14 23:00:00,6139.87,Dam hydro
2026-07-15 00:00:00,6568.62,Dam hydro
2026-07-15 01:00:00,6199.45,Dam hydro
2026-07-15 02:00:00,6209.83,Dam hydro
2026-07-15 03:00:00,6218.26,Dam hydro
2026-07-15 04:00:00,6286.33,Dam hydro
2026-07-15 05:00:00,5954.78,Dam hydro
2026-07-15 06:00:00,6182.76,Dam hydro
2026-07-15 07:00:00,6352.61,Dam hydro
2026-07-15 08:00:00,6351.63,Dam hydro
2026-07-15 09:00:00,6557.94,Dam hydro
2026-07-15 10:00:00,6708.6,Dam hydro
2026-07-15 11:00:00,6637.5,Dam hydro
2026-07-15 12:00:00,6506.88,Dam hydro
2026-07-15 13:00:00,6273.92,Dam hydro
2026-07-15 14:00:00,6170.62,Dam hydro
2026-07-15 15:00:00,6312.77,Dam hydro
2026-07-15 16:00:00,6438.88,Dam hydro
2026-07-15 17:00:00,6492.17,Dam hydro
2026-07-15 18:00:00,6449.79,Dam hydro
2026-07-15 19:00:00,6287.51,Dam hydro
2026-07-15 20:00:00,6488.8,Dam hydro
2026-07-15 21:00:00,6594.69,Dam hydro
2026-07-15 22:00:00,6512.61,Dam hydro
2026-07-15 23:00:00,6313.69,Dam hydro
2026-07-16 00:00:00,6139.12,Dam hydro
2026-07-16 01:00:00,6135.81,Dam hydro
2026-07-16 02:00:00,6176.6,Dam hydro
2026-07-16 03:00:00,6385.08,Dam hydro
2026-07-16 04:00:00,6445.02,Dam hydro
2026-07-16 05:00:00,6021.69,Dam hydro
2026-07-16 06:00:00,6224.3,Dam hydro
2026-07-16 07:00:00,6391.06,Dam hydro
2026-07-16 08:00:00,6142.05,Dam hydro
2026-07-16 09:00:00,6437.96,Dam hydro
2026-07-16 10:00:00,6277.46,Dam hydro
2026-07-16 11:00:00,6188.61,Dam hydro
2026-07-16 12:00:00,6362.21,Dam hydro
2026-07-16 13:00:00,6439.62,Dam hydro
2026-07-16 14:00:00,6169.54,Dam hydro
2026-07-16 15:00:00,6305.8,Dam hydro
2026-07-16 16:00:00,6465.1,Dam hydro
2026-07-16 17:00:00,6197.66,Dam hydro
2026-07-16 18:00:00,6003.8,Dam hydro
2026-07-16 19:00:00,6033.72,Dam hydro
2026-07-16 20:00:00,6283.12,Dam hydro
2026-07-16 21:00:00,6088.44,Dam hydro
2026-07-16 22:00:00,6305.47,Dam hydro
2026-07-16 23:00:00,6751.8,Dam hydro
2026-07-17 00:00:00,6085.84,Dam hydro
2026-07-17 01:00:00,6330.64,Dam hydro
2026-07-17 02:00:00,6865.68,Dam hydro
2026-07-17 03:00:00,6490.19,Dam hydro
2026-07-17 04:00:00,6323.4,Dam hydro
2026-07-17 05:00:00,6373.75,Dam hydro
2026-07-17 06:00:00,6506.76,Dam hydro
2026-07-17 07:00:00,6789.47,Dam hydro
2026-07-17 08:00:00,6303.79,Dam hydro
2026-07-17 09:00:00,6258.14,Dam hydro
2026-07-17 10:00:00,6125.79,Dam hydro
2026-07-17 11:00:00,6456.19,Dam hydro
2026-07-17 12:00:00,6128.7,Dam hydro
2026-07-17 13:00:00,6340.43,Dam hydro
2026-07-17 14:00:00,6247.12,Dam hydro
2026-07-17 15:00:00,6687.98,Dam hydro
2026-07-17 16:00:00,6344.54,Dam hydro
2026-07-17 17:00:00,6548.48,Dam hydro
2026-07-17 18:00:00,6113.09,Dam hydro
2026-07-17 19:00:00,6499.83,Dam hydro
2026-07-17 20:00:00,6211.17,Dam hydro
2026-07-17 21:00:00,6387.25,Dam hydro
2026-07-17 22:00:00,6972.45,Dam hydro
2026-07-17 23:00:00,6696.21,Dam hydro
2026-07-18 00:00:00,6468.1,Dam hydro
2026-07-18 01:00:00,7205.4,Dam hydro
2026-07-18 02:00:00,6305.63,Dam hydro
2026-07-18 03:00:00,6768.71,Dam hydro
2026-07-18 04:00:00,6180.64,Dam hydro
2026-07-18 05:00:00,6469.68,Dam hydro
2026-07-18 06:00:00,6232.41,Dam hydro
2026-07-18 07:00:00,6591.16,Dam hydro
2026-07-18 08:00:00,6552.57,Dam hydro
2026-07-18 09:00:00,6478.32,Dam hydro
2026-07-18 10:00:00,6792.07,Dam hydro
2026-07-18 11:00:00,6432.92,Dam hydro
2026-07-18 12:00:00,6635.51,Dam hydro
2026-07-18 13:00:00,6750.1,Dam hydro
2026-07-18 14:00:00,6249.31,Dam hydro
2026-07-18 15:00:00,6417.05,Dam hydro
2026-07-18 16:00:00,6599.69,Dam hydro
2026-07-18 17:00:00,6732.67,Dam hydro
2026-07-18 18:00:00,6912.96,Dam hydro
2026-07-18 19:00:00,6559.1,Dam hydro
2026-07-18 20:00:00,6543.32,Dam hydro
2026-07-18 21:00:00,6427.37,Dam hydro
2026-07-18 22:00:00,6698.4,Dam hydro
2026-07-18 23:00:00,6566.94,Dam hydro
2026-07-19 00:00:00,6578.57,Dam hydro
2026-07-19 01:00:00,6624.81,Dam hydro
2026-07-19 02:00:00,6773.47,Dam hydro
2026-07-19 03:00:00,6534.79,Dam hydro
2026-07-19 04:00:00,6495.69,Dam hydro
2026-07-19 05:00:00,6767.34,Dam hydro
2026-07-19 06:00:00,6013.54,Dam hydro
2026-07-19 07:00:00,6553.27,Dam hydro
2026-07-19 08:00:00,6439.72,Dam hydro
2026-07-19 09:00:00,6964.7,Dam hydro
2026-07-19 10:00:00,6610.0,Dam hydro
2026-07-19 11:00:00,6590.71,Dam hydro
2026-07-19 12:00:00,6710.47,Dam hydro
2026-07-19 13:00:00,6597.34,Dam hydro
2026-07-19 14:00:00,6646.92,Dam hydro
2026-07-19 15:00:00,6764.1,Dam hydro
2026-07-19 16:00:00,6657.15,Dam hydro
2026-07-19 17:00:00,6662.88,Dam hydro
2026-07-19 18:00:00,6542.42,Dam hydro
2026-07-19 19:00:00,6518.2,Dam hydro
2026-07-19 20:00:00,6792.8,Dam hydro
2026-07-19 21:00:00,6854.37,Dam hydro
2026-07-19 22:00:00,6480.22,Dam hydro
2026-07-19 23:00:00,6969.13,Dam hydro
2026-07-20 00:00:00,6977.6,Dam hydro
2026-07-20 01:00:00,7031.53,Dam hydro
2026-07-20 02:00:00,6890.71,Dam hydro
2026-07-20 03:00:00,6972.56,Dam hydro
2026-07-20 04:00:00,7320.8,Dam hydro
2026-07-20 05:00:00,6781.49,Dam hydro
2026-07-20 06:00:00,6625.53,Dam hydro
2026-07-20 07:00:00,6525.88,Dam hydro
2026-07-20 08:00:00,7257.44,Dam hydro
2026-07-20 09:00:00,7268.17,Dam hydro
2026-07-20 10:00:00,6683.5,Dam hydro
2026-07-20 11:00:00,6734.81,Dam hydro
2026-07-20 12:00:00,6831.47,Dam hydro
2026-07-20 13:00:00,7180.04,Dam hydro
2026-07-20 14:00:00,6635.48,Dam hydro
2026-07-20 15:00:00,6494.03,Dam hydro
2026-07-20 16:00:00,7411.57,Dam hydro
2026-07-20 17:00:00,7011.5,Dam hydro
2026-07-20 18:00:00,7050.82,Dam hydro
2026-07-20 19:00:00,6913.82,Dam hydro
2026-07-20 20:00:00,7069.54,Dam hydro
2026-07-20 21:00:00,6642.08,Dam hydro
2026-07-20 22:00:00,6798.36,Dam hydro
2026-07-20 23:00:00,7014.67,Dam hydro
2026-07-21 00:00:00,6500.14,Dam hydro
2026-07-21 01:00:00,6941.39,Dam hydro
2026-07-21 02:00:00,6936.06,Dam hydro
2026-07-21 03:00:00,6957.83,Dam hydro
2026-07-21 04:00:00,6911.44,Dam hydro
2026-07-21 05:00:00,6821.86,Dam hydro
2026-07-21 06:00:00,6648.4,Dam hydro
2026-07-21 07:00:00,7089.39,Dam hydro
2026-07-21 08:00:00,6999.83,Dam hydro
2026-07-21 09:00:00,6771.63,Dam hydro
2026-07-21 10:00:00,7096.28,Dam hydro
2026-07-21 11:00:00,7025.99,Dam hydro
2026-07-21 12:00:00,6997.81,Dam hydro
2026-07-21 13:00:00,6633.08,Dam hydro
2026-07-21 14:00:00,7266.18,Dam hydro
2026-07-21 15:00:00,6853.08,Dam hydro
2026-07-21 16:00:00,7146.66,Dam hydro
2026-07-21 17:00:00,6963.32,Dam hydro
2026-07-21 18:00:00,7064.02,Dam hydro
2026-07-21 19:00:00,7411.44,Dam hydro
2026-07-21 20:00:00,7283.3,Dam hydro
2026-07-21 21:00:00,7423.37,Dam hydro
2026-07-21 22:00:00,7255.86,Dam hydro
2026-07-21 23:00:00,7278.74,Dam hydro
2026-07-22 00:00:00,6808.15,Dam hydro
2026-07-22 01:00:00,7138.56,Dam hydro
2026-07-22 02:00:00,7167.35,Dam hydro
2026-07-22 03:00:00,7494.45,Dam hydro
2026-07-22 04:00:00,7122.28,Dam hydro
2026-07-22 05:00:00,7300.33,Dam hydro
2026-07-22 06:00:00,7300.13,Dam hydro
2026-07-22 07:00:00,7513.55,Dam hydro
2026-07-22 08:00:00,7237.83,Dam hydro
2026-07-22 09:00:00,7457.76,Dam hydro
2026-07-22 10:00:00,6908.96,Dam hydro
2026-07-22 11:00:00,6937.32,Dam hydro
2026-07-22 12:00:00,6798.43,Dam hydro
2026-07-22 13:00:00,7482.04,Dam hydro
2026-07-22 14:00:00,7465.68,Dam hydro
2026-07-22 15:00:00,7523.11,Dam hydro
2026-07-22 16:00:00,7185.12,Dam hydro
2026-07-22 17:00:00,7218.47,Dam hydro
2026-07-22 18:00:00,7324.13,Dam hydro
2026-07-22 19:00:00,7676.66,Dam hydro
2026-07-22 20:00:00,7739.96,Dam hydro
2026-07-22 21:00:00,7550.22,Dam hydro
2026-07-22 22:00:00,7456.65,Dam hydro
2026-07-22 23:00:00,7685.84,Dam hydro
2026-07-23 00:00:00,7343.98,Dam hydro
2026-07-23 01:00:00,7322.46,Dam hydro
2026-07-23 02:00:00,7388.26,Dam hydro
2026-07-23 03:00:00,7209.48,Dam hydro
2026-07-23 04:00:00,7394.44,Dam hydro
2026-07-23 05:00:00,7195.23,Dam hydro
2026-07-23 06:00:00,7674.65,Dam hydro
2026-07-23 07:00:00,7576.84,Dam hydro
2026-07-23 08:00:00,7779.78,Dam hydro
2026-07-23 09:00:00,7114.87,Dam hydro
2026-07-23 10:00:00,7899.69,Dam hydro
2026-07-23 11:00:00,7143.35,Dam hydro
2026-07-23 12:00:00,7233.62,Dam hydro
2026-07-23 13:00:00,7368.6,Dam hydro
2026-07-23 14:00:00,7800.78,Dam hydro
2026-07-23 15:00:00,7570.59,Dam hydro
2026-07-23 16:00:00,7475.16,Dam hydro
2026-07-23 17:00:00,7362.25,Dam hydro
2026-07-23 18:00:00,7241.71,Dam hydro
2026-07-23 19:00:00,7801.35,Dam hydro
2026-07-23 20:00:00,7735.6,Dam hydro
2026-07-23 21:00:00,7865.14,Dam hydro
2026-07-23 22:00:00,7662.56,Dam hydro
2026-07-23 23:00:00,7001.63,Dam hydro
2026-07-24 00:00:00,7316.69,Dam hydro
2026-07-24 01:00:00,7700.33,Dam hydro
2026-07-24 02:00:00,7524.25,Dam hydro
2026-07-24 03:00:00,7490.14,Dam hydro
2026-07-24 04:00:00,7377.83,Dam hydro
2026-07-24 05:00:00,7836.43,Dam hydro
2026-07-24 06:00:00,7735.71,Dam hydro
2026-07-24 07:00:00,7752.95,Dam hydro
2026-07-24 08:00:00,7510.61,Dam hydro
2026-07-24 09:00:00,7696.05,Dam hydro
